"kingdom","phylum","class","order","family","genus","species"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB3189","GGB3189_SGB4212"
"Bacteria","Firmicutes","CFGB93792","OFGB93792","FGB93792","GGB37949","GGB37949_SGB105735"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Syntrophomonadaceae","GGB26772","GGB26772_SGB38957"
"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","GGB9101","GGB9101_SGB14033"
"Bacteria","Firmicutes","CFGB11916","OFGB11916","FGB11916","GGB41360","GGB41360_SGB58417"
"Bacteria","Thermodesulfobacteriota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus","Desulfobulbus_oralis"
"Bacteria","Firmicutes","CFGB2845","OFGB2845","FGB2845","GGB9113","GGB9113_SGB14046"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_graminisolvens"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus_jeddahensis"
"Bacteria","Firmicutes","Bacillota_unclassified","Bacillota_unclassified","Bacillota_unclassified","Bacillota_unclassified","Bacillota_unclassified_SGB20560"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus_rubeinfantis"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB3095","GGB3095_SGB4103"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Tissierellaceae","Tissierella","Tissierella_praeacuta"
"Bacteria","Firmicutes","CFGB2928","OFGB2928","FGB2928","GGB37883","GGB37883_SGB47414"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Dysgonomonas","Dysgonomonas_sp_HDW5A"
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus_sp_AP8"
"Bacteria","Candidatus_Saccharibacteria","Candidatus_Saccharibacteria_unclassified","Candidatus_Saccharibacteria_unclassified","Candidatus_Saccharibacteria_unclassified","Candidatus_Saccharibacteria_unclassified","Candidatus_Saccharibacteria_unclassified_SGB19790"
"Bacteria","Synergistota","Synergistia","Synergistales","Dethiosulfovibrionaceae","Jonquetella","Jonquetella_anthropi"
"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Veillonella_seminalis"
"Bacteria","Firmicutes","CFGB2840","OFGB2840","FGB2840","GGB9095","GGB9095_SGB14026"
"Bacteria","Firmicutes","CFGB10021","OFGB10021","FGB10021","GGB9258","GGB9258_SGB14205"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB3617","GGB3617_SGB4891"
"Bacteria","Verrucomicrobiota","Opitutia","Puniceicoccales","Puniceicoccaceae","GGB6123","GGB6123_SGB8767"
"Bacteria","Firmicutes","CFGB9184","OFGB9184","FGB9184","GGB27146","GGB27146_SGB39363"
"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_sp_HMSC071B10"
"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Berryella","Berryella_intestinalis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacteriaceae_unclassified","Eubacteriaceae_unclassified_SGB41267"
"Bacteria","Firmicutes","Clostridia","Peptostreptococcales","Anaerovoracaceae","Anaerovorax","Anaerovorax_odorimutans"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_unclassified","Lachnospiraceae_bacterium_AM97_28"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_sp_GM023"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus","Proteus_columbae"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_sp_T6_8_94"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","GGB27918","GGB27918_SGB40356"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_bouchesdurhonensis"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","GGB70852","GGB70852_SGB95305"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Muricaecibacterium","Muricaecibacterium_torontonense"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","GGB27878","GGB27878_SGB40312"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Sangeribacter","Sangeribacter_muris"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","GGB46159","GGB46159_SGB63927"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB79098","GGB79098_SGB53804"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Absicoccus","Absicoccus_porci"
"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia","Adlercreutzia_caecimuris"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","GGB33406","GGB33406_SGB48104"
"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","GGB4964","GGB4964_SGB6927"
"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Bradyrhizobium","Bradyrhizobium_SGB11337"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus_phoeniculicola"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4545","GGB4545_SGB47297"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB118706","GGB118706_SGB202911"
"Bacteria","Firmicutes","CFGB9512","OFGB9512","FGB9512","GGB9107","GGB9107_SGB14040"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB42674","GGB42674_SGB66070"
"Bacteria","Firmicutes","CFGB10309","OFGB10309","FGB10309","GGB4626","GGB4626_SGB6403"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_unclassified","Lachnospiraceae_bacterium_A4"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","GGB28784","GGB28784_SGB41437"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_proteolytica"
"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_ginsenosidimutans"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Dysgonomonas","Dysgonomonas_SGB35434"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_SGB40800"
"Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Bilophila","Bilophila_SGB15450"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Hoylesella","Hoylesella_marshii"
"Bacteria","Firmicutes","CFGB2837","OFGB2837","FGB2837","GGB9081","GGB9081_SGB14005"
"Bacteria","Firmicutes","CFGB1328","OFGB1328","FGB1328","GGB75022","GGB75022_SGB47502"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus_nagyae"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcaceae_unclassified","Enterococcaceae_bacterium"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus_lacydonensis"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_ferus"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Companilactobacillus","Companilactobacillus_farciminis"
"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Frigoribacterium","Frigoribacterium_faeni"
"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Reyranellaceae","Reyranella","Reyranella_soli"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","GGB74504","GGB74504_SGB48228"
"Bacteria","Firmicutes","Bacilli","Bacillales","Gemellaceae","Gemella","Gemella_SGB7291"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","GGB31185","GGB31185_SGB44479"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_pluranimalium"
"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella_faecalis"
"Bacteria","Firmicutes","CFGB2834","OFGB2834","FGB2834","GGB9060","GGB9060_SGB13977"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Hathewaya","Hathewaya_massiliensis"
"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","GGB26228","GGB26228_SGB38255"
"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","GGB9105","GGB9105_SGB14038"
"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","GGB9102","GGB9102_SGB14034"
"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","Acidaminococcus_SGB5735"
"Bacteria","Firmicutes","CFGB9512","OFGB9512","FGB9512","GGB37488","GGB37488_SGB54316"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_lactis"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus","Latilactobacillus_fuchuensis"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_fluorescens"
"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_sp_Marseille_P3884"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_simiae"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_edaphica"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Facklamia","Facklamia_languida"
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas","Selenomonas_infelix"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Anaerotignaceae","GGB3817","GGB3817_SGB71887"
"Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter","Caulobacter_SGB11765"
"Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","GGB2560","GGB2560_SGB3473"
"Bacteria","Firmicutes","CFGB10312","OFGB10312","FGB10312","GGB4646","GGB4646_SGB6432"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillospiraceae_unclassified","Ruminococcaceae_bacterium_Marseille_P2935"
"Archaea","Thermoplasmatota","Thermoplasmata","Methanomassiliicoccales","Methanomassiliicoccaceae","Methanomassiliicoccaceae_unclassified","Methanomassiliicoccaceae_unclassified_SGB380"
"Bacteria","Firmicutes","CFGB73197","OFGB73197","FGB73197","GGB9571","GGB9571_SGB118621"
"Bacteria","Lentisphaerota","CFGB2378","OFGB2378","FGB2378","GGB6519","GGB6519_SGB9208"
"Bacteria","Firmicutes","CFGB79330","OFGB79330","FGB79330","GGB51138","GGB51138_SGB71359"
"Bacteria","Firmicutes","CFGB2846","OFGB2846","FGB2846","GGB75314","GGB75314_SGB102498"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9779","GGB9779_SGB15399"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB143928","GGB143928_SGB6285"
"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_simulans"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Vagococcus","Vagococcus_SGB96945"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus","Aerococcus_sp_HMSC062A02"
"Bacteria","Firmicutes","CFGB10021","OFGB10021","FGB10021","GGB71580","GGB71580_SGB98325"
"Bacteria","Firmicutes","CFGB74971","OFGB74971","FGB74971","GGB9331","GGB9331_SGB14294"
"Bacteria","Bacteroidota","CFGB94449","OFGB94449","FGB94449","GGB1095","GGB1095_SGB1407"
"Bacteria","Candidatus_Melainabacteria","Candidatus_Melainabacteria_unclassified","Candidatus_Gastranaerophilales","Candidatus_Gastranaerophilales_unclassified","GGB87503","GGB87503_SGB9335"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","GGB142706","GGB142706_SGB2145"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","GGB1691","GGB1691_SGB2324"
"Bacteria","Firmicutes","CFGB3054","OFGB3054","FGB3054","GGB9716","GGB9716_SGB105886"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB28870","GGB28870_SGB41546"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB30461","GGB30461_SGB63209"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Pseudocitrobacter","Pseudocitrobacter_corydidari"
"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Gardnerella","Gardnerella_SGB33639"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB37323","GGB37323_SGB105378"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia_marmotae"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Allocoprobacillus","Allocoprobacillus_halotolerans"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus","Coprococcus_sp_OM04_5BH"
"Bacteria","Firmicutes","CFGB1776","OFGB1776","FGB1776","GGB4682","GGB4682_SGB6472"
"Bacteria","Candidatus_Melainabacteria","Candidatus_Melainabacteria_unclassified","Candidatus_Gastranaerophilales","Candidatus_Gastranaerophilales_unclassified","GGB5988","GGB5988_SGB8609"
"Bacteria","Firmicutes","CFGB9119","OFGB9119","FGB9119","GGB13779","GGB13779_SGB6543"
"Bacteria","Firmicutes","CFGB1355","OFGB1355","FGB1355","GGB3306","GGB3306_SGB4371"
"Bacteria","Firmicutes","CFGB73902","OFGB73902","FGB73902","GGB4689","GGB4689_SGB6487"
"Bacteria","Elusimicrobiota","Elusimicrobia","Elusimicrobiales","Elusimicrobiaceae","GGB12695","GGB12695_SGB19692"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4589","GGB4589_SGB6348"
"Bacteria","Candidatus_Melainabacteria","CFGB2102","OFGB2102","FGB2102","GGB5973","GGB5973_SGB8589"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9634","GGB9634_SGB15099"
"Bacteria","Firmicutes","CFGB2837","OFGB2837","FGB2837","GGB9079","GGB9079_SGB14003"
"Bacteria","Firmicutes","CFGB88649","OFGB88649","FGB88649","GGB3491","GGB3491_SGB4665"
"Bacteria","Firmicutes","CFGB78291","OFGB78291","FGB78291","GGB3146","GGB3146_SGB4159"
"Bacteria","Firmicutes","CFGB9977","OFGB9977","FGB9977","GGB9607","GGB9607_SGB15040"
"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella_seckii"
"Bacteria","Firmicutes","CFGB10021","OFGB10021","FGB10021","GGB9256","GGB9256_SGB14202"
"Bacteria","Firmicutes","CFGB94728","OFGB94728","FGB94728","GGB9297","GGB9297_SGB14257"
"Bacteria","Firmicutes","CFGB2834","OFGB2834","FGB2834","GGB9061","GGB9061_SGB13978"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4586","GGB4586_SGB6343"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Tractidigestivibacter","Tractidigestivibacter_montrealensis"
"Bacteria","Firmicutes","CFGB9119","OFGB9119","FGB9119","GGB4653","GGB4653_SGB6440"
"Bacteria","Firmicutes","CFGB79152","OFGB79152","FGB79152","GGB4705","GGB4705_SGB6512"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","GGB40607","GGB40607_SGB47179"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Vescimonas","Vescimonas_SGB15084"
"Bacteria","Firmicutes","CFGB4616","OFGB4616","FGB4616","GGB3126","GGB3126_SGB4139"
"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium_equinum"
"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_guaraldiae"
"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Brevibacteriaceae","Brevibacterium","Brevibacterium_ravenspurgense"
"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Brevibacteriaceae","Brevibacterium","Brevibacterium_mcbrellneri"
"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_evansiae"
"Bacteria","Candidatus_Melainabacteria","Candidatus_Melainabacteria_unclassified","Candidatus_Gastranaerophilales","Candidatus_Gastranaerophilales_unclassified","GGB6016","GGB6016_SGB95448"
"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Oligella","Oligella_urethralis"
"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Brevibacteriaceae","Brevibacterium","Brevibacterium_SGB17207"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Aedoeadaptatus","Aedoeadaptatus_SGB105001"
"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_jeikeium"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus_provencensis"
"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermabacteraceae","Brachybacterium","Brachybacterium_timonense"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB74780","GGB74780_SGB47398"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_unclassified","Lachnospiraceae_unclassified_SGB41613"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB128310","GGB128310_SGB66207"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus","Proteus_cibi"
"Bacteria","Firmicutes","CFGB39998","OFGB39998","FGB39998","GGB42061","GGB42061_SGB59201"
"Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Aquaspirillaceae","Microvirgula","Microvirgula_aerodenitrificans"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB28803","GGB28803_SGB41456"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB3662","GGB3662_SGB4973"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4562","GGB4562_SGB6298"
"Bacteria","Firmicutes","CFGB1778","OFGB1778","FGB1778","GGB4713","GGB4713_SGB6526"
"Bacteria","Firmicutes","CFGB9045","OFGB9045","FGB9045","GGB9045","GGB9045_SGB13947"
"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_macclintockiae"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4605","GGB4605_SGB6378"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4591","GGB4591_SGB6350"
"Bacteria","Candidatus_Melainabacteria","Candidatus_Melainabacteria_unclassified","Candidatus_Gastranaerophilales","Candidatus_Gastranaerophilales_unclassified","GGB6020","GGB6020_SGB8653"
"Bacteria","Firmicutes","CFGB2837","OFGB2837","FGB2837","GGB9080","GGB9080_SGB14004"
"Bacteria","Firmicutes","CFGB84772","OFGB84772","FGB84772","GGB9286","GGB9286_SGB14240"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Pseudoflavonifractor","Pseudoflavonifractor_SGB15019"
"Bacteria","Firmicutes","CFGB1780","OFGB1780","FGB1780","GGB4723","GGB4723_SGB6540"
"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacter","Oxalobacter_SGB9390"
"Bacteria","Firmicutes","CFGB1374","OFGB1374","FGB1374","GGB3351","GGB3351_SGB4434"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Ihuprevotella","Ihuprevotella_massiliensis"
"Bacteria","Candidatus_Absconditibacteriota","CFGB1860","OFGB1860","FGB1860","GGB4936","GGB4936_SGB6889"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Hoylesella","Hoylesella_shahii"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","GGB1186","GGB1186_SGB1534"
"Bacteria","Firmicutes","CFGB1261","OFGB1261","FGB1261","GGB3059","GGB3059_SGB4061"
"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Veillonella_sp_CHU110"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","GGB1088","GGB1088_SGB1395"
"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium_SGB5791"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas_SGB2037"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4549","GGB4549_SGB6271"
"Bacteria","Firmicutes","CFGB1355","OFGB1355","FGB1355","GGB3305","GGB3305_SGB4368"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Maliibacteriaceae","GGB9778","GGB9778_SGB53486"
"Bacteria","Firmicutes","CFGB3054","OFGB3054","FGB3054","GGB9582","GGB9582_SGB15002"
"Bacteria","Firmicutes","CFGB13532","OFGB13532","FGB13532","GGB52427","GGB52427_SGB53510"
"Bacteria","Firmicutes","CFGB78453","OFGB78453","FGB78453","GGB84289","GGB84289_SGB118543"
"Bacteria","Firmicutes","CFGB84306","OFGB84306","FGB84306","GGB79227","GGB79227_SGB105547"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium_SGB4329"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_sp_D43t1_170807_H7"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","GGB27887","GGB27887_SGB40321"
"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia","Adlercreutzia_mucosicola"
"Bacteria","Firmicutes","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Terrisporobacter","Terrisporobacter_glycolicus"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Dysgonomonas","Dysgonomonas_hofstadii"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Kineothrix","Kineothrix_alysoides"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes_SGB2312"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus_kefiranofaciens"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","GGB27884","GGB27884_SGB40318"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus_apis"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","GGB9398","GGB9398_SGB14738"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_triclosanedens"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas_caviae"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lentilactobacillus","Lentilactobacillus_hilgardii"
"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium_SGB77491"
"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Saezia","Saezia_sanguinis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Qingrenia","Qingrenia_SGB4157"
"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides","Myroides_injenensis"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_henryi"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB142293","GGB142293_SGB213692"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_cremoris"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Grylomicrobium","Grylomicrobium_aquisgranensis"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB58065","GGB58065_SGB79696"
"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","GGB142567","GGB142567_SGB14796"
"Bacteria","Firmicutes","CFGB1260","OFGB1260","FGB1260","GGB74223","GGB74223_SGB53115"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4555","GGB4555_SGB6286"
"Bacteria","Pseudomonadota","CFGB2404","OFGB2404","FGB2404","GGB53036","GGB53036_SGB57595"
"Bacteria","Firmicutes","CFGB45503","OFGB45503","FGB45503","GGB85052","GGB85052_SGB118973"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB3430","GGB3430_SGB4570"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB3741","GGB3741_SGB5080"
"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus_metallidurans"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB45540","GGB45540_SGB63220"
"Bacteria","Firmicutes","CFGB1359","OFGB1359","FGB1359","GGB75032","GGB75032_SGB47435"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Flavonifractor","Flavonifractor_sp_AGMB03687"
"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Mobiluncus","Mobiluncus_SGB15489"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_sp_KNHs216"
